id|onmlast|onmfirst|onmtitle|gender|dob|ssn|stline1|stline2|city|state|zipcode|phone|
rec-742-org|abat|eliza|ms||19911017|833028816|21 meston place||judds creek|nsw|05540|612 2230765|
rec-95-org|lindsay|lachlan|ms|f|19510731|953115291|15 watkins street||greenvale|qld|02773|613 7642110|
rec-765-dup-0|hsin|dimitri||f|19970410|233681474|18 8|poverty  ill|yarrabah|sa|03140|617 2575795|
rec-817-org|tanh|isabella||f|19730722|109536662|93 gaunson crescent||albion park|nsw|04103|612 5288506|
rec-216-org|vega|isabella||f||792456823|4 garrad court|sylvan park|monarto south|sa|03128|617 1337296|
rec-623-dup-0||matthew|||19890828|773375718|14 jewell clos|stec 692|scarborough|wa|03550|708 7568783|
rec-395-org|franklin|sarah||m|19641228|988160107|18 kurrama close|prospect creek|woonona|nsw|05161||
rec-434-org|sunthari|madison||f|19870628|400082285|180||seddon|vic|03150|618 7007669|
rec-790-dup-0|chrisdenson|kaleb|ms|f|20111102|508704105|88 majura avenue||broome|vic|03793|708 2894858|
rec-374-org|santoso|deakyn||||356760290|4 mcglinn place||kooringal|qld|04500|613 6360864|
rec-917-org|aani|riley||f|19280101|917657955|92 eaglemont retreat|east end|tanami|wa|03178|618 3331679|
rec-304-org|brigham|praen|mr|m|19900808|930048207|474 rosescottcircuit|argyle|nicholson|vic|07320|6184994331|
rec-69-dup-0|kornfeld|zad|pfc|m|19870418|832774889|4 raine place|earle haven retirement village|edderton|nsw|02165||
rec-546-dup-1|walter|charlie||f|19980412|2369 78062|53 nanson pl ace||summer hill|nsw|02759|612 9240918|
rec-69-org|kornfeld|jade|pfc|m|19870418|832774889|4 raine place|earle haven retirement village|edderton|nsw|02165||
rec-768-dup-0|morrish|lily||f|19880608|671321432|11|concept|port hacking|nsw|03125|204 8981407|
rec-260-dup-0|streich|callum||f|19630918|284003287|20 leven sbyreet|lakeview park|goonumbla|nsw|04152||
rec-533-dup-0|schwanke|oscar||f|19940626|478949662|1 kirkton street||murrumb  downs|qld|05081|613 39 59216|
rec-682-dup-1|jacob|freund|ms|m||139663203|89 bingley crescent||hill top|vic|04215|618 9012686|
rec-85-org|joseph|sophie||f|19981206|850130681|4 mugga lane||waitchie|vic||618 3918905|
rec-1013-org|mcguinness|lucas||f|19831109|178623028|33||pagewood|nsw|02766|612 4076273|
rec-832-org|bullard|jera|ms|f|19880409|621852234|9 stroudplace|villa2|ruralview|qld|02121|6131917894|
rec-644-dup-0|royston|sophie||f|19920325|693392533|56 theodore street||alexandra bills|qld|04 78|613 2572343|
rec-613-dup-0|louhi|isabella|ms|f|19880903|158363958|1 9 mckail crescent||orange|9ld|02216|613 4211027|
rec-556-dup-0|sn ders|ryan|mr|f|20130219|414064493|47 whyte  lace||west armidale|nsw|06154|612 3205043|
rec-585-dup-0|ts0y|emiily|d r|f|19970903|285698189|9 hansen circuit||east keilor|vic|03031|204 3576072|
rec-1007-org|haam|alyssa||f|19930308|754481320|5 macgregor street||rock valley|nsw|02615|612 8818333|
rec-69-dup-1|kornveld|jate|pfc|m|19870418|832774889|4 raine place|earle haven retirement village|edderton|nsw|02165||
rec-54-dup-1|schiemann|cooper|dr|m|19910813|110906655|42 krozier circuit||riverwoot|nsw|03662|612 1674388|
rec-4-dup-1|han ley|callie||f|19020318|333168427|62 clare dennis avenue||north richmond|nsw|02085|6123207878|
rec-31-dup-0|pung|emma|dr|g|19840125|219211029|117 gang gang court||jerangle||03044|612 1763237|
rec-174-org|nunez|zachary|mr|f|19630601|749530459|2 affleck place|winooka|yerong creek|nsw|02025||
rec-458-org|makal|reganne|dr|f|19920212|836777178|852 totterdell street||berringer lake|nsw|05041|612 1481459|
rec-121-org|ryder|joshua||f|19910507|111341043|3 archdall street||southampton|wa|04053|708 4962766|
rec-339-dup-1|west|jazz||m|19930 03|734983113|4 5 barraclough crescent|yarrimbah|chatswood west|nsw|02218|612 8425708|
rec-199-org|koranyi|will||f|20070108|998615622|3 blackett crescent|gumview|conjola park|nsw|04163|612 1619767|
rec-113-dup-1|behrendt|marcus||f|19950312|78757 055|5 broadsmith street||ginoondan|qld|04388|613 7220376|
rec-561-org|abbondandola|mitchell|||19921023|468669802|1 sanderson close||drummond cove|wa|02075|618 2615275|
rec-644-org|royston|sophie||f|19920325|693392533|56 theodore street||alexandra hills|qld|04078|613 2572343|
rec-417-dup-1|strapp|brad|ey|||19811113|264533794|14 moorhouse street|copely|curlewis|vic|06167|618 8623796|
rec-431-org|nyman|tanar||f||486332536|39 maclaurin crescent|tinaroo falls|cremorne point|nsw|04413|612 9555992|
rec-62-org||dale|mr|f|19951001|799324075|437 blamey crescent||wallarobba|nsw|03165|416 3163162|
rec-780-dup-0|edison|christtopher|ms|f|20000630|770709365|131 ellerston avenue|martinj well station|willow grove|vic|06052|618 4979511|
rec-1038-org||magnus||f|19931010|363079029|15 jerrabomberra avenue||springfield|nsw|03028|612 3740734|
rec-745-org|crosswell|james|mr|m|19060918|484358139|20|windara|cottles bridge|vic|06330|618 0241238|
rec-668-org|chhatlani|zoe||f|19880730|403261418|10 ashkanasy crescent||wagga wagga south|nsw|04163|612 0638917|
rec-893-dup-0|wells|naomi||m|19920929|295624060|3 griffiths street||penrose|nsw|03175|612 0374818|
rec-318-dup-0|etwardson|sachin|pfc|f|19420906|365660741|5 shakespeare crescent||tiglum|qld|02112||
rec-112-dup-0|pollard|finn||f||901557167|8 gougerstreet||port willunga|s|04211|617 0709926|
rec-316-dup-1|hoca zde|tara|sgt|f|19851007|183821949|12 dallas place|wandana|norad uha|vic|03820|618 3118372|
rec-642-dup-0|troussier|amy|ms|f|19951213|995642031|4||denmark|qld|06510|613 1433719|
rec-607-dup-1|kay|cameron|ms|m|19951218|645547434|4 7 duffy s reet|kingaroy garden|corowa|nsw|07015||
rec-131-dup-0|gurchani|lil y||f|19960817|277711130|1 1 namatjira drive||nunawading bc|vic|02290|416 9223855|
rec-110-dup-0|scogin|jortan|||19921102|654452494|23 ferguson place||narrabin|nsw|02281|612 7949755|
rec-364-org|poduri|brydon||f||867801522|459 dumas street||banyo|vic|03805|618 7311601|
rec-155-dup-1|kethin|jamanta|ms||19860614|259978041|38 nunan crescent||coonabarabran|nsw|02508|612 4290380|
rec-308-org|marquez|marianne|mr|m|19930923|594229466|3 windeyer street||alberton|vic|04350|618 2187421|
rec-305-dup-0|lynkh|aitan|hon|f|19950511|242638478|17 wambo close||boulder creek|qld|03133|613 3460778|
rec-589-org|grey|emma|||19871216|469292861|3 elizabeth crescent|warrawong|hawthorn|vic|03020|204 7396482|
rec-44-org|kwang|alessandra|mr|f|19820731|878457051|473 ogilby crescent||selbourne|tas|03523|617 2813332|
rec-915-org|tzan|alex||f|19860604|660521931|37 stacy street||tungamull|nsw|02380|612 4135366|
rec-141-org|dorsey|tayla|||19861018|582700385|8 northbourne avenue|de boerderij|revesby|nsw|03075|612 4104196|
rec-602-org|abram|michael|pfc|f|19950215|197915049|1 jerrabomberra avenue||bowral|nsw|02036|612 2280113|
rec-878-dup-0|kapp|alessia||f|19840430|487096054|30 langridge street|keira|too a|vi|03148|618 7800145|
rec-670-org|strazzari|juliana||m|19950207|471334142|everard place||underbool|vic|03192|618 6315874|
rec-74-org|koyanagi|jackson||f|19851112|842771811|4 springvale drive||cromer|nsw|02207|612 1590374|
rec-653-org|chuke|erin||f|19871213|357631744|85 rowe place||inglewood|sa|03934|617 1562264|
rec-437-dup-0|sobo tik|andrew|||19250928|229917416|2 ashley drive||teelah|qld|008 70|613 4912333|
rec-392-org|klein|erin|mr|f|19330119|271392856|74 jim pike avenue||staverton|tas|02283|204 9841895|
rec-815-dup-1|mckenna||mr|f|19820520|117321327|1049 audas place||highton|qld|03193||
rec-965-org|buch|jai||f|19980109|919572303|56 wargila place|budgerie|upper coomera||02131|204 6040683|
rec-3-org|fairclough|hannah||f|19930922|584237827|1 pike place||evandale|sa|04304|617 0086063|
rec-589-dup-1|grey|emma|||19871216|469292861|3 elizabeth crescent|warrawong|hawthorn|vic|03 20|204 739 6482|
rec-474-org|shahadapuri|michael||f||108631245|17 yabtree place||rufus river|nsw|06028|612 5421468|
rec-126-dup-1|aartj|khloe|ms|||451253776|47 woolner circuit|oak glen|bedfordale|wa|05165|618 6959889|
rec-577-dup-1|athanassiadis|jade|||19850708|297580557|34 goossens place||brunswick west||03129|708 9974815|
rec-650-org|raje|destynii||f|19950902|499836627|15 clive steele avenue||bauple forest|qld|03107|613 7175963|
rec-516-org||vanessa|ms|f|19880527|975676676|86 yambina crescent|sect 329|law courts|vic|06208|618 9991523|
rec-759-org|pin|hayley||f|19901224|424447163|211 companion crescent|firthdene|lockington|vic|02550|708 1736560|
rec-536-org|capelle|madeline|pfc|f|19880514|424106086|37 jim pike avenue||soldiers point|nsw|02444|612 1282662|
rec-610-org|decker|carla|ms|f||505783615|1 sherlock street||clarkson||04030|708 3598898|
rec-492-dup-1||jorge|||19920306|911069877|24 barwon street|greyhnd complex|bauhinia|qld|02570|613 6033228|
rec-818-org|scolastique|victoria||f|19861221|587841953|4 o'halloran circuit||leydens hill|qld|03076|613 9451208|
rec-707-org|kroeger|olivia|hon||19910102|721948752|34 dethridge street||lilydale|vic|05088|618 5975975|
rec-465-org|streckfuss|thomas|dr|f|19950826|315163145|23 bradfield street||bungalow|qld|06028|613 5764289|
rec-749-org|gore|maryvonne|ms|f|20150613|455521528|85 cradleclose|masonicmemorialvillage|kilcunda|vic|02560|6181805100|
rec-885-org|guthrie|tarnia||f|19940202|379693702|25 hallen close||gorokan|nsw|02226|612 5471574|
rec-546-dup-0|walter|charlie||f|19980412|236978062|S3 nanson place||summerhill|nsw|02759|612 9240918|
rec-91-org||zachary||f|19910916|997276503|10 mortimer lewis drive||clare|sa|03108|617 5938326|
rec-822-org|witherspoon|kristin||f|19931231|866053093|8 hyndes crescent|the oasis|duncraig|vic|02324|204 8318078|
rec-20-org|tseng|elly|pfc|m|20000817|990017948|29|kingswood park|murrumba downs|qld|03133|613 1510547|
rec-687-org|scjum|liam|||19821124|965193746|65 melrose mews||eveleigh|nsw|04113|612 1922463|
rec-399-org|sye|dean||f|19950810|132311046|18 buntine crescent|brentwood vlge|lyonville|vic|02088|618 7936904|
rec-49-dup-0|hodson|samie|ms|g|20071013|173830685|20 summerland circuit|anglers|cookernup|wa|04034|618 1916693|
rec-632-org|frost|lucy||m||997370116|4 fern place|holmleigh|narooma|nsw|02251|612 2373078|
rec-108-dup-1|sharman|john|hon|f|19121113|422439364|36 whiteside court||osborne|sa|02705|708 2547159|
rec-984-org|hammes|holly||f|19700502|727134111|9 heard street|rosetta village|cromer|vic|02257|708 2428586|
rec-713-dup-1|seym ur|kylee||f|19171001|750310493|2 starkestreet|rosehill|warburton|vic|02575|618 4726797|
rec-710-org|badcoke|chloe|ms|f||302466120|8 sexton street|berkeley vlge|enfield|vic|02320|618 3928657|
rec-590-org|pritchett|lushia|ms|f|20080209|348542778|carron street|canberra centre|cherrybrook||03065|416 7744312|
rec-117-org|newport|kyle||f|19851124|523817349|18 yambina crescent||carrara||03305|708 9912893|
rec-941-dup-0|wikjtrom|kalli|pfc|f|19611108|574819525|40 caley crescent||surfers paratise||05034|204 1332391|
rec-519-dup-1|azimi|nasyah|dr|f|19870113|995296328|14 sprent street|nelsons lake|green hills|nsw|02529|612 2461625|
rec-755-org|roig|william||f|19810701|953395054|335 gillen street||albury|nsw|05290|612 1339376|
rec-388-dup-0||amy||f|20110428|609875087|42 crozier circuit|pandora orchard|mundingburra|qld|02652|613 6419991|
rec-275-dup-0|forstan|marcus||f|19911109|343937293|40 masson street||parrakie|sa|03184|416 4245793|
rec-381-org|jelesens|emiily|||19981119|917458093|20||brookvale|nsw|06722|612 5030288|
rec-266-org|jeffries|christian||f|19910619|305819651|heidelberg street||keiraville|nsw|04814|416 0110573|
rec-155-org|kethin|samantha|ms||19860614|259978041|38 nunan crescent||coonabarabran|nsw|02508|612 4290380|
rec-651-dup-0|walmsley|matthew||f|19320409|661375583|3 lyon place|kolf couahse entrance|wongawilli|nsw|02291|612 2278565|
rec-191-org|mardin|benjamin|ms|f|19740828|542809709|7 bulloo place||leichhardt|nsw|02720|612 1994080|
rec-558-dup-0|lalvani|isabella|dr|m|19870514|788602433|7 towers p ace|camden|nathan|qld|03q37|613 5164450|
rec-4-org|hanley|callie||f|19020318|333168427|62 clare dennis avenue||north richmond|nsw|02085|612 3207878|
rec-593-dup-0|reid|brianna||m|19160701|617843922|56 muskett place||valkyrie|qld|02486|613 0349616|
rec-1044-org|aarnoudse|fabiano|mr|m|20070114|299591525|24 sturdeecrescent|greenfarmmates|merino|vic|02768|6188259697|
rec-835-dup-0|shadbolt|cameron|pfc|f|19960729|926952570|chewings street|trumalon|metcalfe|vi|060 66|618 2709068|
rec-262-dup-0|rier|lachlan||f|19940722|695662467|4 macckinolty sttreet|clapham farms|litchfield|vic|07000|618 7993503|
rec-967-org|mlacnik|alexander|||19860825|237597849|34 bragg street|cullinda|oyster cove|nsw|02570|612 5832596|
rec-419-org||rachel||f|19840109|801431626|griffith place||mount eliza||03125|204 1897732|
rec-87-dup-0|dickens|lachlan|ms|f|19960816|136223459|5 dines place||pickan i nie|qld|02500|613 9430615|
rec-175-dup-1|karaosmanglu|kody|ms|f|19880324|498184487|633 anembo strit|banksia village|malvern eajt|vic|04703|618 3522149|
rec-111-dup-1|mallon|chelsea|ms||19950729|556141918|10 livingzton avenue||katunga|vik|02652|618 9758173|
rec-340-org|royston|caitlin||f|19960927|976810422|70 longstaff street||boonanarring|wa|02125|618 7696747|
rec-939-org|dang|hari|ms||19190812|401557140|72 mullins place||canterbury||03498|204 9923685|
rec-983-dup-0|figueiredo|caitlin||||656052298|152 slater place|taronga|yantabulla|nsw|02267|612 8047095|
rec-545-org|mendoza|jaxson|dr|f|19900215|791175119|21 hindmarsh drive||st kilda|nsw|02798|612 8944678|
rec-279-org|hubbard|charlotte|ms||19930428|940475054|4 kingsmill street||rennie|nsw|02234|612 9793667|
rec-94-org|spence|lily|ms|m||478749424|25 discovery street|two tree hill|guildford|nsw|03340|612 1084336|
rec-895-dup-1|spears|makayla||f||870267710||1 flora  lace||glen mervyn|wa|03550|416 1542291|
rec-473-dup-0|tu|ri ley||f|19660425|653476202|1 street place||bundaberg north|qld|0274 7|416 4230195|
rec-772-dup-0|scollard|bradley||f||41681 891|7 garanya street|manor park|colo|nsw|02196|612 1342195|
rec-822-dup-1|witherspoon|kristin||f|19931231|866053093|8 hyndescrescent|the oasis|duncra ig|vic|02324|204 8318078|
rec-70-org|scime|jackson|ms|f|19300525|522886397|122 la perouse street||burton|qld|03149|613 8131933|
rec-41-dup-0|orsanic|alisha|m|m|19690118|713852879|5 wynn place||surrey downs|sa|03038|617 5150647|
rec-623-org||matthew|||19890828|773375718|14 jewell close|sec 692|scarborough|wa|03550|708 7568783|
rec-618-dup-0|nabarro|raquel||f|19910221|443171034|3 curlewis cresent||elerslie|vic|04216|618 4135495|
rec-100-org|ofanengaue|zane|pfc||19940919|811594104|43 archel place|mariner views|latrobe|vic|02038|618 9874389|
rec-691-org|aarts|phano|mr|m|19950807|246314369|20 ironbarkcrescent|bellona|warrnambool|vic|02527|6183088224|
rec-269-dup-1|genovelis|ashlie||f|19230428|669763552|5 longmore c rescent|polynesian village|sherlock|wa|02075|618 2630001|
rec-257-org|cavaivolo|brianna|ms||19861201|800959562|8|huongold|byrock|nsw|02153|612 8086954|
rec-268-org|handunpurage|zoe||f|20130827|321266229|7 winser crescent||parkdale|qld|04225|613 4390402|
rec-80-dup-0|zhan|talia||f|19890620|587187213|75 glenmaggie street|brambletye viniart|hermit park||04163|708 5376144|
rec-75-org|greif|jordan|ms||19970817|231812195|174 spica street|murray glen lodge|burragate|nsw|06714|612 0222462|
rec-959-dup-0|kopelant|alexandra|hon|f|19940706|142812155|6 lewis luxton avenue||blackbutt||04730|204 0167925|
rec-437-dup-1|sobotik|andrew|||19250 928|229917416|2 ashley drive||teelah|ql d|00870|613 4912333|
rec-1004-org|mai|nicholas|mr|f|19900731|810612572|45 barwell place||nymagee|nsw|07250|612 9283302|
rec-1008-org|osbourne|olivia|ms|f|19910801|503662719|92 hilton close||gardenvale|vic|02017|618 5470105|
rec-202-dup-1|lamb|lara|||19810130|165970553|63 bimberi crescent||collaroy|nsw|02170|6|2 497s450|
rec-287-org|caccianemici|robbie|||19980311|710497969|4 ferguson circuit|eight mile|erigolia|nsw|02035|612 6447227|
rec-58-org|guy|kira|mr|f|19881218|694404856|275 millpost close|layanda|austins ferry|tas|03183|617 9676402|
rec-813-dup-0|salim|george|ms|f|19950825|630752562|lucaslane||upper plenty|vic|0 995|618 4337302|
rec-373-org|xerez|amber||f||728159662|72 hope street|||wa|02117|618 3049203|
rec-686-org|hocazde|hande|ms|f|20080901|322622910|12 dallasplace|wandana|noradjuha|vic|03820|6183118372|
rec-801-org|tipton|nicholas|mr|||585642208|53 bokhara circuit||piora|nsw|02027|612 1739960|
rec-521-org|assadi|amber||m|19950427|613758137|30 crace street|st helen's consulting suites|quinninup|wa|02650|618 7515675|
rec-768-org|morrish|lily||f|19880608|671321432|11|concept|port hacking|nsw|03125|612 7514205|
rec-877-dup-0|georgia|merrick||f|20110205|747491027|167 brockman street|dangaroo park|coopers plains|qld|06011|613 0030137|
rec-844-org|karanja|benjamin||f|19890802|170153146|145 lynd place||beerwah|qld|03181|613 2259242|
rec-829-org|ryan|jack|||19950615|536896497|4 gouger street||tarrawanna|nsw|03429|612 5854426|
rec-22-dup-0|chee|jackson||f|l9881031|672130487|4 deasland place|ra 290|cairns bay|tas|03023|617 9075797|
rec-538-org||timothy||f|19900126|644097433|4 thozet place||mackenzie|qld|06426||
rec-57-org|danilczyk|kyle||f||817768905|35 bunton place|sylvan park|kings park|vic|05221||
rec-972-dup-0|striramex|georgia|ms|m|20001031|989252646|3 crisp circuit||wollstonecraft|nsw|03913|708 8541481|
rec-271-dup-0|kanarica|kane|dr|m|19920504|266288719|8|inglewood|little mountain|vik|06011|618 4242227|
rec-235-org|talevich|lachlan|ms|f|19650207|562720010|17 twamley crescent||oatlands||04102|204 1500394|
rec-808-dup-1|wilk nson|gus|mr|m|20190403|917325510|50 phillipavenue|chelvy|mans field|vic|06169|6181286054|
rec-166-org|abat|pearson|mr|f|19360713|232495405|21 lampard circuit||runnyford|nsw|07030|612 5220824|
rec-422-dup-0|mclaughlin|danika|pfc|f|19980511|315824954|1 ortlof f place||budgew i|nsw|03224|204 4946516|
rec-833-org|stranger|noah|pfc|f|19490102|499005124|955 florence taylor street|blue gum hill|mount helen|vic|03639|618 4364730|
rec-25-dup-0|puckett|jean-claude|ms||19871223|187574307|4 hone p ace|wand na|daleys point|nsw|02602|612 5120608|
rec-148-org|boone|micah||m|19890224|919768978|5 walu street||kempsey|vic|06064|618 6727791|
rec-15-dup-0|aarnoudse|joshua|dr|f|19180426|325479356|88 perrin circuit|darlington|somerton park|sa|04214||
rec-824-dup-0|killic|blake||f||572367064|49 parfitt crescent||batehaven|nsw|04872|612 0824284|
rec-481-dup-1|vipont||ms|f|20081024|114107236|225 brookman sttreet||north yelta|sa|03806|617 7632115|
rec-848-dup-0|merlin|chelsea|||19900924|946510815|21 troughton street||snakevalley|vic|04122|618 650 524|
rec-887-dup-0|groe|james|ms|f|19870515|388263151|10 brinkley ci rcuit||macorna|vic|03207|618 21 3088|
rec-222-org|stoddard|zachary||m|19960316|271825693|69 verbrugghen street|knox retirement village|ashfield|nsw|04075|612 7464668|
rec-704-org|adeyemi|jordan|ms|f|19901017|715889123|17 beauchamp street|||nsw|04064|612 5257993|
rec-882-org|strampher|jessica|mr|f|19870617|350277923|13 fossey street||adavale|qld|04810|613 3840978|
rec-262-org|rier|lachlan||f|19940722|695662467|4 mackinolty street|clapham farms|litchfield|vic|07000|618 7993503|
