rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-151-dup-0, rec-192-org, unk, f, 12, 20080617, dr, jake, abbatista, vic, bendoc, 03037, 60, bannister garden, , 618 6875545, 736703827, 1, NoRole
rec-989-org,   rec-612-org, eng, , 22, 19980607, ms, victoria, hogarth, vic, bayswater north, 02481, 14, evergood close, wybelanah, 618 4761577, 328285753, 0, NoRole
rec-17-dup-1, rec-671-org, jap, v, 10, 20100828, , carlotte, uemura, nsw, gulargambone, 03551, 36, sidaway street, piringa, 612 2890168, 711445386, 4, NoRole
rec-258-dup-0, rec-25-org, hun, , 22, 19980519, ms, madeleine, berzevicky, , hwthorn, 06501, 80, wuruma plake, summer hill, 416 2730252, 617926021, 7, NoRole
rec-820-dup-1, rec-572-org, , f, , 19811017, mr, , klaahke, , oakville, 03204, 57, william webb drive, wandana, 416 4434335, 476987060, 0, NoRole
rec-169-org,   rec-335-org, eng, f, 8, 20120809, , max, sangster, , carlingford, 04165, 7, brash place, , 204 4807566, 881099954, 1, NoRole
rec-767-dup-0, rec-200-org, iri, f, 33, 19991915, , lilian, berne, nsw, farnham, 03875, 4, , , 612 0204328, 705379013, 2, NoRole
rec-689-org,   rec-513-org, usa, f, , 19940313, dr, tylah, wilcox, qld, landsdale, 02217, 6, echo place, , 613 5938321, 966037631, 1, NoRole
rec-852-dup-0, rec-758-org, ser, m, , 199707 8, hon, isabella, burzic, tas, loira, 0335 , 9, marlock street, , 204 5628559, 587909735, 5, NoRole
rec-876-dup-1, rec-418-org, eng, rn, 28, 19920208, ms, shakira, bristow, nsw, scone, 03151, 1 , endeavour street, the meadows, 612 5509883, 240375664, 3, Org-husband
rec-551-org,   rec-401-org, fin, f, 29, 19910709, dr, ethan, joutsela, , toorak, 02011, 95, o'shanassy street, attadandoo, 204 8142542, 750270549, 1, NoRole
rec-636-org,   rec-704-org, ind, f, 33, 19870411, mr, ajay, vaithu, sa, karratha, 04215, , , the manor garden, 617 0707014, 612998780, 6, NoRole
rec-307-dup-0, rec-950-org, eng, f, 34, 19860930, , jack, mark, sa, yatala vale, 06112, 7, longmore crescent, true rise, 617 7184967, 402558613, 3, NoRole
rec-446-org,   rec-191-org, chi, f, , 19130330, , ethan, yin, wa, yathroo, 03337, 42, maltby circuit, , 618 1332555, 948678585, 0, NoRole
rec-960-dup-0, rec-224-org, afg, , 28, 19920722, , thomas, dotani, nsw, bathur t, 02340, 6, beasley street, larra p ines, 612 3007526, 627717756, 4, NoRole
rec-299-org,   rec-603-org, tha, m, , 19360624, , tara, preecha, wa, quinninup, 02583, 19, shumack street, kingway tourist park, , 449285647, 0, NoRole
rec-968-dup-1, rec-475-org, eng, f, 24, 19960205, , tahlia, isaacson, nsw, san remo, 031 75, 26, port jackson circuit, sherwood, 612 5480803, 1611737 0, 1, NoRole
rec-235-dup-0, rec-249-org, , f, , 19650207, ms, laxlan, talevic, , oatlands, 04102, 17, twamley crescent, , 204 1500394, 562720010, 2, NoRole
rec-604-dup-0, rec-492-org, fre, f, , 19250729, , bailey, surin, qld, vasa v iews, 04573, q, gurrang avenue, , 613 0836989, 806827248, 8, NoRole
rec-489-org,   rec-580-org, ind, f, 25, 19951025, pfc, tenille, nebhrajani, vic, loch, 04558, 15, miller street, , 618 8773501, 656074340, 7, NoRole
rec-194-dup-1, rec-187-org, unk, f, 20, 20000106, ms, sara, scime, vic, dooen, 02088, 7, , , 618 4209855, 532786631, 5, NoRole
rec-324-org,   rec-91-org, eng, f, , 19371120, , jackson, whittemore, , north sydney, 06151, 17, groom street, the mount, 204 9803035, 317047675, 0, NoRole
rec-808-dup-0, rec-696-org_f-0, usa, m, 1, 20190403, mr , gus, wilkinson, vic, mansfield, 0616 , 50, philli pavenue, chelvy , 6181286054 , 917325510, 4, son-y-True
rec-690-org,   rec-505-org, eng, f, 32, 19880824, ms, laklynn, davison, , tweed heads south, 04350, 6, paul coe crescent, , 416 0175227, 771500762, 4, NoRole
rec-92-org,   rec-448-org, rus, f, 30, , , bianca, hryniv, vic, culgoa, 02445, 9, , , 618 9620318, 943731657, 5, NoRole
rec-175-org,   rec-928-org, tur, f, 32, 19880324, ms, kody, karaosmanglu, vic, malvern east, 04703, 633, anembo street, banksia village, 618 3522149, 498184487, 6, NoRole
rec-232-org,   rec-822-org, ind, m, 32, 19880906, , amy, shahani, vic, merricks beach, 02460, 8, feint street, , 618 2123947, 110360216, 8, NoRole
rec-98-dup-0, rec-478-org, unk, f, 30, , ms, praiten, sciacca, qld, pallarenda, , 24, martens crescent, , 613 1554865, 732793483, 2, NoRole
rec-342-dup-0, rec-533-org, unk, m, 19, 20010607, , chloe, scinto, vic, sunbury, 03934, 24, muir cl se, kalamos, 618 8982657, 53198 830, 6, NoRole
rec-1011-org,   rec-277-org, eng, f, , 19250814, , alisa, badcocke, wa, allambie heights, 03136, 30, crowley court, , 618 9293933, 437422460, 8, NoRole
rec-353-org,   rec-360-org, unk, f, 21, 19991216, , elysse, , wa, winthrop, 03022, 103, , , 618 7144233, 566910665, 4, NoRole
rec-659-org,   rec-222-org, usa, , 20, 20000202, , tristan, atkinson, vic, keilor downs, 07005, 115, sellwood street, camusfearna, 618 1324737, 504620024, 8, NoRole
rec-101-org,   rec-246-org, ind, f, , 19010131, dr, lauren, raisinghani, , wanneroo, 04610, 267, noakes court, karingal hm, 204 9505117, 495079632, 4, NoRole
rec-125-org,   rec-970-org, usa, , 20, 20001031, , james, spears, qld, fishery falls, 02753, 145, augustus close, , 613 1958373, 643639203, 5, NoRole
rec-53-dup-0, rec-616-org, abo, f, 11, 20091126, mr, sophie, tapai, vic, sandhurst east, 02109, 8, , teasdale park, 618 2682345, 876441869, 4, NoRole
rec-998-org,   rec-214-org_f-0, ger, m, 8, 20120518, mr, willibald, engl, nsw , dundasvalley, 02283, 177, denovancircuit, rosettavillage , 6126951487, 465742313, 6, son-y-False
rec-254-dup-0, rec-313-org, cze, f, 24, 19960604, , mitchell, pokoj, wa, tincurrin, 04701, 3 8, derham c ourt, hamilton park, , 786872818, 8, NoRole
rec-180-dup-1, rec-169-org, ser, m, , 19141127, , , suljic, vic, framlingham, 04350, 56, arnhem lace, , 618 0415252, 588927647, 4, NoRole
rec-358-org,   rec-796-org, unk, f, 24, 19960529, mr, dimitri, abbetmeyer, qld, wutul, 02282, 50, dumas street, , 613 5623412, 865608576, 0, NoRole
rec-128-org,   rec-893-org, eng, m, , 19910623, , chloe, christianson, wa, treeton, 03020, 18, mackenzie street, , 618 0428268, 964886962, 2, NoRole
rec-352-org,   rec-173-org, ger, , , 19651211, , connor, herber, nsw, sextonville, 03186, 30, goyder street, , 612 3265904, 104499783, 7, NoRole
rec-252-dup-0, rec-153-org, fre, f, 23, 19970525, , sam, malenfant, , ascot vale, 05238, 181, ferguson circuit, glenumbral, 416 3923910, 979476910, 9, NoRole
rec-145-dup-1, rec-573-org_h-0, usa, f, 31, 19890622, ms, cheryle, dur an, act, greenway, 02480, 192, stapyltonstreet, churingal , 7087727184, 2775 25867, 1, NoRole
rec-609-dup-0, rec-37-org, ind, f, 3 , 19891203, , bro dee, lalit, sa, devon park, 04123, 63, grounds crescent, , 617 5464699, 385097105, 9, NoRole
rec-673-org,   rec-553-org, pak, f, 35, 19850410, , elisha, harral, wa, badgerin rock, 03160, 26, arabana street, , 618 3654471, 914117735, 9, NoRole
rec-767-dup-1, rec-200-org, iri, , 33, 19871111, , lilian, bere, nsw, farnham, 03875, 4, , , 612 0204328, 705379013, 2, NoRole
rec-372-org,   rec-318-org, usa, , , 19870213, mr, emma, rojas, nsw, munster, 02195, 34, pokana circuit, adare stock route road, 612 7621110, 355665455, 7, NoRole
rec-432-dup-1, rec-59-org_h-0, eng, f, 28, 19920524, mrs , jochebed, clawson, nsw, lordhoweisland, 0468 , 8, crispcir cuit, stfrancisvlge, 6129958341, 720348151, 0, NoRole
rec-291-org,   rec-617-org, unk, , 34, 19860818, ms, alyssa, scogin, nsw, wombarra, 00836, 2, gallagher street, texas station, 612 9209733, 736335886, 4, NoRole
rec-269-dup-0, rec-550-org, gre, f, , 19230428, , ashlie, genovelis, wa, sherlock, 02075, 5 l, longmore crescent, polynesian village, 618 2630001, 669763552, 7, NoRole
rec-908-dup-1, rec-510-org, ara, a, 28, 19921009, mr, takeisha, reeham, sa, kingston on murray, 02500, 7, gleadow street, , 617 9934616, 147321724, 2, NoRole
rec-213-dup-1, rec-470-org, unk, , , 19880722, hon, soe, stratou, vic, zouth melbourne, 02460, 227, gleadow street, , 618 7771738, 544731103, 1, NoRole
rec-647-org,   rec-663-org, usa, , 23, 19971209, , daniel, contreras, vic, almurta, 03040, 45, victoria street, , 618 3081795, 214111189, 2, NoRole
rec-283-org,   rec-728-org, ind, m, 30, 19900210, , grace, sarika, vic, puckapunyal milpo, 03145, 7, miles place, , 618 2214727, 336859412, 7, NoRole
rec-587-org,   rec-715-org, unk, f, 27, 19930401, dr, emma, scolastique, vic, anakie, 04030, 6, mackellar crescent, the slipway, 618 9115819, 825349537, 0, Org-Household
rec-910-org,   rec-445-org, afr, f, 28, 19920309, mr, lewis, moussavou, nsw, dundas valley, 03216, 25, le hunte street, , 612 3887594, 411299819, 2, NoRole
rec-980-org,   rec-626-org, dut, , 27, 19930721, , peter, gerryts, nsw, cooma, 02615, 110, mileham street, , 612 9431688, 448560953, 4, NoRole
rec-102-org,   rec-892-org, ara, f, 28, 19920426, , olivia, ana, , st clair, 03139, 6, collier street, , 708 5528417, 590419398, 4, NoRole
rec-723-org,   rec-427-org, hun, m, 23, 19970820, ms, hugo, halmai, nsw, wylie creek, 06018, 7, , , 612 1194891, 524259374, 8, NoRole
rec-52-org,   rec-193-org, eng, f, , 19420114, , mia, mottershead, vic, stratford, 04670, 80, armytage circuit, , 618 4481310, 939028702, 3, NoRole
rec-229-dup-0, rec-112-org, rus, f, 34, 19860801, , luke, kshessinska, nsw, sunny corner, 03204, 365, degraves crescent, , 612 2532198, 515584256, 9, NoRole
rec-424-dup-0, rec-218-org, usa, f, , , , laklynn, glas s, nsw, acacia plateau, 06014, 38, , , 612 3638845, 404257154, 6, NoRole
rec-1020-org,   rec-446-org, unk, f, 31, 19890328, , patrick, sclater, vic, stanhope, 06056, 1, howitt street, bellhaven estate, 618 2411029, 556460341, 0, NoRole
rec-412-org,   rec-952-org, eng, f, 29, 19910928, , connor, statham, nsw, shoalhaven heads, 04720, 8, , belvoir, , 229712145, 7, NoRole
rec-962-org,   rec-52-org, unk, f, 36, , dr, jasmine, abbondandola, qld, alsace, 02043, 8, symers street, , 613 6968216, 971174833, 2, NoRole
rec-157-org,   rec-294-org, , f, 32, 19880114, , liam, roex, qld, hawkins creek, 03942, 200, john russell circuit, , 613 5359974, 810887114, 2, NoRole
rec-713-org,   rec-456-org, eng, f, , 19171001, , kylee, seymour, vic, warburton, 02575, 2, starke street, rosehill, 618 4726797, 750310493, 0, NoRole
rec-442-org,   rec-941-org, unk, , 25, , , jack, scorsone, vic, ferny creek, 04053, 65, cullen street, , 618 9849855, 650941329, 7, NoRole
rec-276-org,   rec-766-org, swe, f, 24, 19960310, ms, benjamin, jarryd, sa, upwey, 03215, 67, boult place, , 708 5125933, 831963961, 0, NoRole
rec-730-org,   rec-326-org, usa, f, , 19850130, ms, katelyn, hancock, vic, muckleford, 02145, 6, hilder street, koobeja, 618 0835214, 488526401, 5, NoRole
rec-963-org,   rec-830-org, eng, f, 22, 19981217, mr, nicholas, styles, nsw, east maitland, 02756, 71, herington street, , 612 3009276, 629417016, 7, NoRole
rec-690-dup-1, rec-505-org, eng, f, 32, 19880824, m5, lakl nn, davison, , tweed heads south, 04350, 6, paul coe crescent, , 416 0175227, 771500762, 4, NoRole
rec-809-dup-0, rec-696-org_f-1, usa, m , 2, 20180818, mr , godfrey, wilkinson, vic, mansfield, 06169, 59, phillipavenue, chelvy , 6181268054, 186137739, 5, son-y-True
rec-163-org,   rec-618-org, usa, f, 37, , , jake, dyer, qld, glenwood, 03103, 9, clive steele avenue, , 613 5925847, 681240463, 4, NoRole
rec-696-org,   rec-378-org, abo, f, 37, 19830605, , sam, worosun, qld, northgate, 02210, 56, gilmore crescent, , 613 1957359, 316500260, 2, NoRole
rec-790-dup-1, rec-790-org, eng, f, 9, 20111102, ms, kaleb, christenson, vic, proome, 03793, 88, majura avenue, , 708 2894858, 508704105, 6, NoRole
rec-751-org,   rec-539-org, usa, f, 26, 19940131, , jesse, maldonado, nsw, yetman, 02448, 61, clamp place, , 612 7721069, 193627226, 6, NoRole
rec-32-dup-0, rec-756-org, eng, , , 19890921, , arabella, , njw, sdanhope, 03138, 569, hodgson crescent, , 612 2460007, 985780936, 6, NoRole
rec-94-dup-0, rec-815-org, usa, m, 33, , ms, lily, spence, nsw, guildford, o3340, 25, discovery street, two tree hill, 612 10 84336, 478749424, 6, NoRole
rec-931-dup-1, rec-424-org, eng, f, 34, 19860824, ms, callum, christwisen, nsw, mullengudgery, 05653, 47, gunyan place, , 204 8669887, 442306988, 5, NoRole
rec-960-org,   rec-224-org, afg, , 28, 19920722, , thomas, dotani, nsw, bathurst, 02340, 6, beasley street, larra pines, 612 3007526, 627717756, 4, NoRole
rec-596-org,   rec-851-org, pol, f, 23, , , joseph, borzykowski, wa, fortescue, 04807, 47, fewtrell place, , , 168018910, 1, NoRole
rec-688-dup-1, rec-576-org, usa, f, 30, , ms, abbey, watson, tas, lower longley, 02264, 20, parsons s treet, , 617 5681327, 372714 31, 0, NoRole
rec-742-org,   rec-924-org, unk, , 29, 19911017, ms, eliza, abat, nsw, judds creek, 05540, 21, meston place, , 612 2230765, 833028816, 4, NoRole
rec-95-org,   rec-848-org, usa, f, , 19510731, ms, lachlan, lindsay, qld, greenvale, 02773, 15, watkins street, , 613 7642110, 953115291, 1, NoRole
rec-765-dup-0, rec-385-org, chi, f, 23, 19970410, , dimitri, hsin, sa, yarrabah, 03140, 18 8, , poverty  ill, 617 2575795, 233681474, 4, NoRole
rec-817-org,   rec-661-org, vie, f, , 19730722, , isabella, tanh, nsw, albion park, 04103, 93, gaunson crescent, , 612 5288506, 109536662, 4, NoRole
rec-216-org,   rec-921-org, usa, f, 21, , , isabella, vega, sa, monarto south, 03128, 4, garrad court, sylvan park, 617 1337296, 792456823, 9, NoRole
rec-623-dup-0, rec-116-org, cze, , 31, 19890828, , matthew, , wa, scarborough, 03550, 14, jewell clos, stec 692, 708 7568783, 773375718, 9, NoRole
rec-395-org,   rec-264-org, usa, m, , 19641228, , sarah, franklin, nsw, woonona, 05161, 18, kurrama close, prospect creek, , 988160107, 3, NoRole
rec-434-org,   rec-979-org, ind, f, 33, 19870628, , madison, sunthari, vic, seddon, 03150, 180, , , 618 7007669, 400082285, 7, NoRole
rec-790-dup-0, rec-790-org, eng, f, 9, 20111102, ms, kaleb, chrisdenson, vic, broome, 03793, 88, majura avenue, , 708 2894858, 508704105, 6, NoRole
rec-374-org,   rec-720-org, ina, , 23, , , deakyn, santoso, qld, kooringal, 04500, 4, mcglinn place, , 613 6360864, 356760290, 8, NoRole
rec-917-org,   rec-938-org, unk, f, , 19280101, , riley, aani, wa, tanami, 03178, 92, eaglemont retreat, east end, 618 3331679, 917657955, 4, NoRole
rec-304-org,   rec-578-org_h-0, eng, m, 30, 19900808, mr, praen, brigham, vic, nicholson, 07320, 474, rosescottcircuit, argyle , 6184994331, 930048207, 7, NoRole
rec-69-dup-0, rec-882-org, cze, m, 33, 19870418, pfc, zad, kornfeld, nsw, edderton, 02165, 4, raine place, earle haven retirement village, , 832774889, 2, NoRole
rec-546-dup-1, rec-462-org, usa, f, 22, 19980412, , charlie, walter, nsw, summer hill, 02759, 53, nanson pl ace, , 612 9240918, 2369 78062, 0, NoRole
rec-69-org,   rec-882-org, cze, m, 33, 19870418, pfc, jade, kornfeld, nsw, edderton, 02165, 4, raine place, earle haven retirement village, , 832774889, 2, NoRole
rec-768-dup-0, rec-472-org, eng, f, 32, 19880608, , lily, morrish, nsw, port hacking, 03125, 11, , concept, 204 8981407, 671321432, 4, NoRole
rec-260-dup-0, rec-794-org, unk, f, , 19630918, , callum, streich, nsw, goonumbla, 04152, 20, leven sbyreet, lakeview park, , 284003287, 6, NoRole
rec-533-dup-0, rec-725-org, unk, f, 26, 19940626, , oscar, schwanke, qld, murrumb  downs, 05081, 1, kirkton street, , 613 39 59216, 478949662, 5, NoRole
rec-682-dup-1, rec-265-org, ger, m, 34, , ms, freund, jacob, vic, hill top, 04215, 89, bingley crescent, , 618 9012686, 139663203, 3, NoRole
rec-85-org,   rec-530-org, usa, f, , 19981206, , sophie, joseph, vic, waitchie, , 4, mugga lane, , 618 3918905, 850130681, 3, NoRole
rec-1013-org,   rec-867-org, iri, f, 37, 19831109, , lucas, mcguinness, nsw, pagewood, 02766, 33, , , 612 4076273, 178623028, 2, NoRole
rec-832-org,   rec-336-org_h-0, eng, f, 32, 19880409, ms , jera, bullard, qld, ruralview, 02121, 9, stroudplace , villa2 , 6131917894, 621852234, 0, NoRole
rec-644-dup-0, rec-383-org, eng, f, 28, 19920325, , sophie, royston, qld, alexandra bills, 04 78, 56, theodore street, , 613 2572343, 693392533, 8, NoRole
rec-613-dup-0, rec-980-org, fin, f, 32, 19880903, ms, isabella, louhi, 9ld, orange, 02216, 1 9, mckail crescent, , 613 4211027, 158363958, 0, NoRole
rec-556-dup-0, rec-437-org, eng, f, 7, 20130219, mr, ryan, sn ders, nsw, west armidale, 06154, 47, whyte  lace, , 612 3205043, 414064493, 6, NoRole
rec-585-dup-0, rec-296-org, chi, f, 23, 19970903, d r, emiily, ts0y, vic, east keilor, 03031, 9, hansen circuit, , 204 3576072, 285698189, 2, NoRole
rec-1007-org,   rec-180-org, chi, f, 27, 19930308, , alyssa, haam, nsw, rock valley, 02615, 5, macgregor street, , 612 8818333, 754481320, 9, NoRole
rec-69-dup-1, rec-882-org, cze, m, 33, 19870418, pfc, jate, kornveld, nsw, edderton, 02165, 4, raine place, earle haven retirement village, , 832774889, 2, NoRole
rec-54-dup-1, rec-122-org, ger, m, 29, 19910813, dr, cooper, schiemann, nsw, riverwoot, 03662, 42, krozier circuit, , 612 1674388, 110906655, 9, NoRole
rec-4-dup-1, rec-602-org, eng, f, , 19020318, , callie, han ley, nsw, north richmond, 02085, 62, clare dennis avenue, , 6123207878, 333168427, 1, NoRole
rec-31-dup-0, rec-457-org, chi, g, 36, 19840125, dr, emma, pung, , jerangle, 03044, 117, gang gang court, , 612 1763237, 219211029, 3, NoRole
rec-174-org,   rec-50-org, usa, f, , 19630601, mr, zachary, nunez, nsw, yerong creek, 02025, 2, affleck place, winooka, , 749530459, 0, NoRole
rec-458-org,   rec-404-org, tur, f, 28, 19920212, dr, reganne, makal, nsw, berringer lake, 05041, 852, totterdell street, , 612 1481459, 836777178, 9, NoRole
rec-121-org,   rec-31-org, eng, f, 29, 19910507, , joshua, ryder, wa, southampton, 04053, 3, archdall street, , 708 4962766, 111341043, 4, NoRole
rec-339-dup-1, rec-321-org, usa, m, 27, 19930 03, , jazz, west, nsw, chatswood west, 02218, 4 5, barraclough crescent, yarrimbah, 612 8425708, 734983113, 7, NoRole
rec-199-org,   rec-127-org, hun, f, 13, 20070108, , will, koranyi, nsw, conjola park, 04163, 3, blackett crescent, gumview, 612 1619767, 998615622, 2, NoRole
rec-113-dup-1, rec-152-org, ger, f, z5, 19950312, , marcus, behrendt, qld, ginoondan, 04388, 5, broadsmith street, , 613 7220376, 78757 055, 7, NoRole
rec-561-org,   rec-76-org, unk, , 28, 19921023, , mitchell, abbondandola, wa, drummond cove, 02075, 1, sanderson close, , 618 2615275, 468669802, 5, NoRole
rec-644-org,   rec-383-org, eng, f, 28, 19920325, , sophie, royston, qld, alexandra hills, 04078, 56, theodore street, , 613 2572343, 693392533, 8, NoRole
rec-417-dup-1, rec-228-org, unk, , , 19811113, , brad|ey, strapp, vic, curlewis, 06167, 14 , moorhouse street, copely, 618 8623796, 264533794, 8, NoRole
rec-431-org,   rec-888-org, swe, f, 32, , , tanar, nyman, nsw, cremorne point, 04413, 39, maclaurin crescent, tinaroo falls, 612 9555992, 486332536, 0, NoRole
rec-62-org,   rec-934-org, chi, f, 25, 19951001, mr, dale, , nsw, wallarobba, 03165, 437, blamey crescent, , 416 3163162, 799324075, 1, NoRole
rec-780-dup-0, rec-724-org, eng, f, 20, 20000630, ms, christtopher, edison, vic, willow grove, 06052, 131, ellerston avenue, martinj well station, 618 4979511, 770709365, 5, NoRole
rec-1038-org,   rec-162-org, iri, f, 27, 19931010, , magnus, , nsw, springfield, 03028, 15, jerrabomberra avenue, , 612 3740734, 363079029, 1, NoRole
rec-745-org,   rec-452-org, , m, , 19060918, mr, james, crosswell, vic, cottles bridge, 06330, 20, , windara, 618 0241238, 484358139, 4, NoRole
rec-668-org,   rec-262-org, ind, f, 32, 19880730, , zoe, chhatlani, nsw, wagga wagga south, 04163, 10, ashkanasy crescent, , 612 0638917, 403261418, 6, NoRole
rec-893-dup-0, rec-461-org, usa, m, 28, 19920929, , naomi, wells, nsw, penrose, 03175, 3, griffiths street, , 612 0374818, 295624060, 4, NoRole
rec-318-dup-0, rec-806-org, eng, f, , 19420906, pfc, sachin, etwardson, qld, tiglum, 02112, 5, shakespeare crescent, , , 365660741, 4, NoRole
